"","Pop","Ppop_ID","Latitude","Trichomes_Garden","Trichomes_Field","SLA_Garden","SLA_Field","Conc_Garden","Conc_Field"
"130","GRE","GRE-12",33.3606805,NA,128,NA,180,NA,0.0952280380144646
"131","GRE","GRE-13",33.3606805,NA,124,NA,205.161290322581,NA,0.163872730502034
"132","GRE","GRE-14",33.3606805,NA,104,NA,271.25,NA,0.248606022791378
"133","GRE","GRE-15",33.3606805,NA,148,NA,214.237288135593,NA,0.15334991657763
"134","GRE","GRE-16",33.3606805,NA,132,NA,189.62962962963,NA,0.175207221533554
"135","GRE","GRE-17",33.3606805,NA,112,NA,190.943396226415,NA,0.179845376431363
"136","GRE","GRE-18",33.3606805,NA,168,NA,195.609756097561,NA,0.139812301969651
"137","GRE","GRE-19",33.3606805,NA,120,NA,163.717948717949,NA,0.144421468399349
"138","GRE","GRE-2",33.3606805,NA,156,NA,262.439024390244,NA,0.118988919043031
"139","GRE","GRE-20",33.3606805,NA,88,NA,227.142857142857,NA,0.115510302869674
"140","GRE","GRE-21",33.3606805,NA,84,NA,282.898550724638,NA,0.225038398216887
"141","GRE","GRE-22",33.3606805,NA,104,NA,182.931034482759,NA,0.167757185228949
"142","GRE","GRE-23",33.3606805,NA,96,NA,210.232558139535,NA,0.169322562506959
"143","GRE","GRE-24",33.3606805,NA,192,NA,170.285714285714,NA,0.186367781756407
"144","GRE","GRE-25",33.3606805,NA,124,NA,194.444444444444,NA,0.154161593684747
"145","GRE","GRE-26",33.3606805,NA,112,NA,190.634920634921,NA,0.261071064079239
"146","GRE","GRE-27",33.3606805,NA,132,NA,234.545454545455,NA,0.208543959861555
"147","GRE","GRE-28",33.3606805,NA,88,NA,241.818181818182,NA,0.265970115190049
"148","GRE","GRE-29",33.3606805,NA,76,NA,225.384615384615,NA,0.226603775494897
"149","GRE","GRE-3",33.3606805,NA,152,NA,198.59375,NA,0.12778208770346
"150","GRE","GRE-30",33.3606805,NA,204,NA,190.555555555556,NA,0.108504756409442
"151","GRE","GRE-4",33.3606805,NA,128,NA,224.347826086957,NA,0.176424737194229
"152","GRE","GRE-5",33.3606805,NA,76,NA,227.547169811321,NA,0.139048938976054
"153","GRE","GRE-6",33.3606805,NA,132,NA,199.189189189189,NA,0.162133422415356
"154","GRE","GRE-7",33.3606805,NA,76,NA,204.615384615385,NA,0.125086160169108
"155","GRE","GRE-8",33.3606805,NA,100,NA,195.263157894737,NA,0.142537217972114
"156","GRE","GRE-9",33.3606805,NA,136,NA,226.25,NA,0.152016447044511
"157","HIX","HIX-1",35.126792,90.8965517241379,NA,182.64875026735,NA,0.331262140485571,NA
"158","HIX","HIX-3",35.126792,67.5,NA,170.793650793651,NA,0.517826105878795,NA
"159","I1","I1 - Plant 1",35.756115,NA,372,NA,107.207207207207,NA,0.443456103420585
"160","I1","I1 - Plant 10",35.756115,NA,104,NA,117.596153846154,NA,0.478728554782216
"161","I1","I1 - Plant 11",35.756115,NA,136,NA,149.339622641509,NA,0.355638239892626
"162","I1","I1 - Plant 12",35.756115,NA,152,NA,92.4015748031496,NA,0.503183507729998
"163","I1","I1 - Plant 13",35.756115,NA,92,NA,110.188679245283,NA,0.985554800992502
"164","I1","I1 - Plant 14",35.756115,NA,104,NA,128.25,NA,0.314043190283949
"165","I1","I1 - Plant 15",35.756115,NA,116,NA,149.212121212121,NA,0.370229415829921
"166","I1","I1 - Plant 2",35.756115,NA,252,NA,112.766990291262,NA,0.507289995421887
"167","I1","I1 - Plant 3",35.756115,NA,180,NA,102.880258899676,NA,0.379595215534127
"168","I1","I1 - Plant 4",35.756115,NA,184,NA,99.2941176470588,NA,0.339914137985058
"169","I1","I1 - Plant 5",35.756115,NA,176,NA,119.347826086957,NA,0.22494841104367
"170","I1","I1 - Plant 6",35.756115,NA,124,NA,209.142857142857,NA,0.78334299103366
"171","I1","I1 - Plant 7",35.756115,NA,192,NA,111.483516483516,NA,0.371654017798182
"172","I1","I1 - Plant 8",35.756115,NA,140,NA,126.40243902439,NA,0.30307253201769
"173","I1","I1 - Plant 9",35.756115,NA,96,NA,126.891191709845,NA,0.140963277438765
"174","I1","I1-3B",35.756115,54.75,NA,232.019230769231,NA,0.737360222668245,NA
"175","I1","I1-5B",35.756115,87.5,NA,165.555555555556,NA,1.15014042425883,NA
"176","I1","I1-6A",35.756115,54.25,NA,180.954198473282,NA,0.353371726948876,NA
"177","I2","I2 - Plant 1",38.090354,NA,176,NA,116.48275862069,NA,0.099882134840693
"178","I2","I2 - Plant 10",38.090354,NA,168,NA,142.408759124088,NA,0.0554353502338324
"179","I2","I2 - Plant 11",38.090354,NA,184,NA,176.233766233766,NA,0.530795911523668
"180","I2","I2 - Plant 12",38.090354,NA,112,NA,170.909090909091,NA,0.535314232172987
"181","I2","I2 - Plant 13",38.090354,NA,144,NA,175.973154362416,NA,0.368208366309427
"182","I2","I2 - Plant 14",38.090354,NA,100,NA,174.2,NA,0.425254066308875
"183","I2","I2 - Plant 15",38.090354,NA,124,NA,140.535714285714,NA,0.385515882007559
"184","I2","I2 - Plant 2",38.090354,NA,164,NA,130.909090909091,NA,0.353975696941147
"185","I2","I2 - Plant 3",38.090354,NA,168,NA,157.794117647059,NA,0.337458888848335
"186","I2","I2 - Plant 4",38.090354,NA,116,NA,188.532110091743,NA,0.338210333851359
"187","I2","I2 - Plant 5",38.090354,NA,196,NA,154.893617021277,NA,0.306065551456669
"188","I2","I2 - Plant 6",38.090354,NA,232,NA,186.027397260274,NA,0.430641167864384
"189","I2","I2 - Plant 7",38.090354,NA,240,NA,163.829787234043,NA,0.490221552884072
"190","I2","I2 - Plant 8",38.090354,NA,292,NA,126.201550387597,NA,0.286822544375507
"191","I2","I2 - Plant 9",38.090354,NA,164,NA,207.410714285714,NA,0.877468310932014
"192","I2","I2-1A",38.090354,88,NA,145.460526315789,NA,0.466644166093799,NA
"193","I2","I2-1B",38.090354,107.5,NA,212.542372881356,NA,0.414534093699451,NA
"194","I2","I2-7B",38.090354,120,NA,192.422680412371,NA,0.596379064252249,NA
"195","I3","I3 - Plant 1",38.21292,NA,264,NA,117.677725118483,NA,1.11911344156703
"196","I3","I3 - Plant 10",38.21292,NA,272,NA,136.055555555556,NA,0.549621675358111
"197","I3","I3 - Plant 11",38.21292,NA,204,NA,150.659340659341,NA,0.789989738277959
"198","I3","I3 - Plant 12",38.21292,NA,140,NA,100,NA,0.652287281975739
"199","I3","I3 - Plant 13",38.21292,NA,212,NA,121.393034825871,NA,0.999421185417484
"200","I3","I3 - Plant 14",38.21292,NA,144,NA,128.235294117647,NA,0.701896012961422
"201","I3","I3 - Plant 15",38.21292,NA,144,NA,128.510638297872,NA,0.922157238957551
"202","I3","I3 - Plant 2",38.21292,NA,116,NA,153.382352941176,NA,0.988897475766185
"203","I3","I3 - Plant 3",38.21292,NA,136,NA,129.794520547945,NA,0.86342354279651
"204","I3","I3 - Plant 4",38.21292,NA,180,NA,107.564102564103,NA,0.829812874756939
"205","I3","I3 - Plant 5",38.21292,NA,244,NA,104.967320261438,NA,1.26635293466531
"206","I3","I3 - Plant 6",38.21292,NA,116,NA,97.2994652406417,NA,0.571345001097597
"207","I3","I3 - Plant 7",38.21292,NA,148,NA,102.027649769585,NA,0.70613274476791
"208","I3","I3 - Plant 8",38.21292,NA,192,NA,99.57805907173,NA,0.551531967629358
"209","I3","I3 - Plant 9",38.21292,NA,200,NA,93.3149171270718,NA,0.533474890913045
"210","I3","I3-3C",38.21292,106.75,NA,191.965065502183,NA,0.513413188787024,NA
"211","I3","I3-5C",38.21292,75,NA,188.585526315789,NA,0.738700884540487,NA
"212","I3","I3-6C",38.21292,116.25,NA,184.977168949772,NA,1.02821534004291,NA
"213","I3","I3-6D",38.21292,114.25,NA,187.304347826087,NA,0.748536576943359,NA
"214","I4","I4 - Plant 1",39.881442,NA,110,NA,149.714285714286,NA,0.345791876941066
"215","I4","I4 - Plant 10",39.881442,NA,108,NA,224.95145631068,NA,0.314216101425241
"216","I4","I4 - Plant 2",39.881442,NA,91,NA,169.711538461538,NA,0.139713671470618
"217","I4","I4 - Plant 3",39.881442,NA,87,NA,144.732824427481,NA,0.135121522576124
"218","I4","I4 - Plant 4",39.881442,NA,92,NA,291.228070175439,NA,0.980634581371069
"219","I4","I4 - Plant 5",39.881442,NA,112,NA,188.782608695652,NA,0.471123098321744
"220","I4","I4 - Plant 6",39.881442,NA,116,NA,264.197530864198,NA,0.216179673112025
"221","I4","I4 - Plant 7",39.881442,NA,108,NA,204.236111111111,NA,0.274214564063601
"222","I4","I4 - Plant 8",39.881442,NA,90,NA,216.509433962264,NA,0.629551786033872
"223","I4","I4 - Plant 9",39.881442,NA,146,NA,22.3111111111111,NA,0.410894471559649
"224","ICH","ICH-3",31.240498,104,NA,144.736842105263,NA,1.45230821193402,NA
"225","ICH","ICH-5",31.240498,138.25,NA,170.984455958549,NA,0.444007804038184,NA
"226","ICH","ICH-6",31.240498,132.75,NA,173.254716981132,NA,0.397829284128574,NA
"227","ICH","Ich1",31.240498,NA,178,NA,137.443946188341,NA,0.810024089899089
"228","ICH","Ich2",31.240498,NA,70,NA,146.363636363636,NA,0.811029467738896
"229","ICH","Ich3",31.240498,NA,138,NA,181.271929824561,NA,1.05252342335355
"230","ICH","Ich4",31.240498,NA,178,NA,125.431472081218,NA,0.285803095578078
"231","ICH","Ich5",31.240498,NA,210,NA,133.538461538462,NA,0.2695596762509
"232","ICH","Ich6",31.240498,NA,152,NA,162.803738317757,NA,0.391680061029131
"233","KAN","KAN-1",41.0491084,NA,228,NA,115.890410958904,NA,0.295451387259246
