"Pop","Date","Time","Plant_ID","Loc","Year","L_area","L_weight","Trichomes","Conc","herb_p","Leaves","fl_m","fl_h","Height","SLA"
"N2",2023-06-05,"Early","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.05,NA,NA,NA,NA,158.986486486486
"N2",2023-06-12,"Early","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.03,13,NA,NA,7,158.986486486486
"N2",2023-06-20,"Mid","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.02,NA,0,0,NA,158.986486486486
"N2",2023-06-29,"Mid","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.01,19,NA,NA,14,158.986486486486
"N2",2023-07-10,"Mid","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.01,NA,NA,NA,NA,158.986486486486
"N2",2023-07-17,"Late","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.02,22,NA,NA,19,158.986486486486
"N2",2023-07-28,"Late","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.07,NA,NA,NA,NA,158.986486486486
"N2",2023-08-03,"Late","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.05,21,NA,NA,21,158.986486486486
"N2",2023-08-07,"Late","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.04,NA,NA,NA,NA,158.986486486486
"N2",2023-08-15,"Late","N2-5B","Garden","2023",1.1765,0.0074,56.75,0.250284935746252,0.04,NA,NA,NA,NA,158.986486486486
"N2",2023-05-31,"Early","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.07,6,NA,NA,6,174.822134387352
"N2",2023-06-05,"Early","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.03,NA,NA,NA,NA,174.822134387352
"N2",2023-06-12,"Early","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.03,8,NA,NA,7,174.822134387352
"N2",2023-06-20,"Mid","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.01,NA,0,0,NA,174.822134387352
"N2",2023-07-10,"Mid","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.01,NA,NA,NA,NA,174.822134387352
"N2",2023-07-17,"Late","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.01,23,NA,NA,23,174.822134387352
"N2",2023-07-28,"Late","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.03,NA,NA,NA,NA,174.822134387352
"N2",2023-08-07,"Late","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.02,NA,NA,NA,NA,174.822134387352
"N2",2023-08-15,"Late","N2-6A","Garden","2023",1.10575,0.006325,54.75,0.232644353489594,0.03,NA,NA,NA,NA,174.822134387352
"N2",2023-05-31,"Early","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.4,8,NA,NA,10,143.77358490566
"N2",2023-06-05,"Early","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.9,NA,NA,NA,NA,143.77358490566
"N2",2023-06-12,"Early","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.8,9,NA,NA,10,143.77358490566
"N2",2023-06-20,"Mid","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.03,NA,0,0,NA,143.77358490566
"N2",2023-06-29,"Mid","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.05,16,NA,NA,17,143.77358490566
"N2",2023-07-03,"Mid","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.02,NA,NA,NA,NA,143.77358490566
"N2",2023-07-10,"Mid","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.02,NA,NA,1,NA,143.77358490566
"N2",2023-07-17,"Late","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.3,17,NA,NA,24,143.77358490566
"N2",2023-07-28,"Late","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.15,NA,NA,NA,NA,143.77358490566
"N2",2023-08-07,"Late","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.05,NA,NA,NA,NA,143.77358490566
"N2",2023-08-15,"Late","N2-6B","Garden","2023",0.762,0.0053,77.25,0.623328506961548,0.07,NA,NA,NA,NA,143.77358490566
"N5",2023-05-31,"Early","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.03,13,NA,NA,12,172.690909090909
"N5",2023-06-05,"Early","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.01,NA,NA,NA,NA,172.690909090909
"N5",2023-06-12,"Early","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.03,20,NA,NA,19,172.690909090909
"N5",2023-06-20,"Mid","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.07,NA,0,0,NA,172.690909090909
"N5",2023-06-29,"Mid","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.07,26,NA,NA,24,172.690909090909
"N5",2023-07-03,"Mid","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.01,NA,NA,NA,NA,172.690909090909
"N5",2023-07-17,"Late","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.95,28,NA,NA,22,172.690909090909
"N5",2023-07-28,"Late","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.01,NA,NA,NA,NA,172.690909090909
"N5",2023-08-03,"Late","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.1,22,NA,NA,21,172.690909090909
"N5",2023-08-07,"Late","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.01,NA,NA,NA,NA,172.690909090909
"N5",2023-08-15,"Late","N5-3F","Garden","2023",1.18725,0.006875,87,0.625790916568864,0.45,NA,NA,NA,NA,172.690909090909
"N5",2023-05-31,"Early","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.08,21,NA,NA,13,226.164383561644
"N5",2023-06-12,"Early","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.04,22,NA,NA,13,226.164383561644
"N5",2023-06-20,"Mid","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.18,NA,0,0,NA,226.164383561644
"N5",2023-06-29,"Mid","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.12,24,NA,NA,23,226.164383561644
"N5",2023-07-03,"Mid","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.04,NA,NA,NA,NA,226.164383561644
"N5",2023-07-10,"Mid","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.07,NA,NA,NA,NA,226.164383561644
"N5",2023-07-17,"Late","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.75,28,NA,NA,26,226.164383561644
"N5",2023-08-07,"Late","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.3,NA,NA,NA,NA,226.164383561644
"N5",2023-08-15,"Late","N5-3G","Garden","2023",1.23825,0.005475,41,0.737948692587951,0.08,NA,NA,NA,NA,226.164383561644
"N5",2023-05-31,"Early","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.09,9,NA,2,19,187.383720930233
"N5",2023-06-12,"Early","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.25,9,NA,NA,19,187.383720930233
"N5",2023-06-20,"Mid","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.4,NA,0,0,NA,187.383720930233
"N5",2023-06-29,"Mid","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.25,14,4,NA,23,187.383720930233
"N5",2023-07-03,"Mid","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.1,NA,NA,NA,NA,187.383720930233
"N5",2023-07-10,"Mid","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.4,NA,NA,NA,NA,187.383720930233
"N5",2023-07-17,"Late","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.9,25,NA,NA,19,187.383720930233
"N5",2023-07-28,"Late","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.2,NA,NA,NA,NA,187.383720930233
"N5",2023-08-07,"Late","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.1,NA,NA,NA,NA,187.383720930233
"N5",2023-08-15,"Late","N5-4D","Garden","2023",0.80575,0.0043,98,0.587196204123569,0.1,NA,NA,NA,NA,187.383720930233
"N5",2023-06-20,"Mid","N5-4G","Garden","2023",1.48875,0.01165,95,1.14312920841632,0.02,NA,0,0,NA,127.789699570815
"N5",2023-06-29,"Mid","N5-4G","Garden","2023",1.48875,0.01165,95,1.14312920841632,0.03,22,3,NA,27,127.789699570815
"N5",2023-07-03,"Mid","N5-4G","Garden","2023",1.48875,0.01165,95,1.14312920841632,0.03,NA,NA,NA,NA,127.789699570815
"N5",2023-07-10,"Mid","N5-4G","Garden","2023",1.48875,0.01165,95,1.14312920841632,0.02,NA,NA,NA,NA,127.789699570815
"N5",2023-07-17,"Late","N5-4G","Garden","2023",1.48875,0.01165,95,1.14312920841632,0.05,28,NA,NA,28,127.789699570815
"N5",2023-07-28,"Late","N5-4G","Garden","2023",1.48875,0.01165,95,1.14312920841632,0.01,NA,NA,NA,NA,127.789699570815
"N5",2023-08-07,"Late","N5-4G","Garden","2023",1.48875,0.01165,95,1.14312920841632,0.01,NA,NA,NA,NA,127.789699570815
"N5",2023-08-15,"Late","N5-4G","Garden","2023",1.48875,0.01165,95,1.14312920841632,0.02,NA,NA,NA,NA,127.789699570815
"N5",2023-06-12,"Early","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.15,18,NA,NA,17,211.744186046512
"N5",2023-06-20,"Mid","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.25,NA,0,0,NA,211.744186046512
"N5",2023-06-29,"Mid","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.12,29,NA,NA,22,211.744186046512
"N5",2023-07-03,"Mid","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.06,NA,NA,NA,NA,211.744186046512
"N5",2023-07-10,"Mid","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.1,NA,NA,NA,NA,211.744186046512
"N5",2023-07-17,"Late","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.45,37,NA,NA,32,211.744186046512
"N5",2023-07-28,"Late","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.03,NA,NA,NA,NA,211.744186046512
"N5",2023-08-07,"Late","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.25,NA,NA,NA,NA,211.744186046512
"N5",2023-08-15,"Late","N5-5F","Garden","2023",0.9105,0.0043,63.5,0.715810347756882,0.1,NA,NA,NA,NA,211.744186046512
"N5",2023-05-31,"Early","N5-6A","Garden","2023",1.418,0.00875,80.25,0.655201624315537,0.25,15,NA,NA,11,162.057142857143
"N5",2023-06-12,"Early","N5-6A","Garden","2023",1.418,0.00875,80.25,0.655201624315537,0.01,17,NA,NA,15,162.057142857143
"N5",2023-06-20,"Mid","N5-6A","Garden","2023",1.418,0.00875,80.25,0.655201624315537,0.02,NA,0,0,NA,162.057142857143
"N5",2023-07-10,"Mid","N5-6A","Garden","2023",1.418,0.00875,80.25,0.655201624315537,0.05,NA,NA,NA,NA,162.057142857143
"N5",2023-07-17,"Late","N5-6A","Garden","2023",1.418,0.00875,80.25,0.655201624315537,0.07,45,NA,NA,32,162.057142857143
"N5",2023-07-28,"Late","N5-6A","Garden","2023",1.418,0.00875,80.25,0.655201624315537,0.03,NA,NA,NA,NA,162.057142857143
"N5",2023-08-07,"Late","N5-6A","Garden","2023",1.418,0.00875,80.25,0.655201624315537,0.04,NA,NA,NA,NA,162.057142857143
"N5",2023-08-15,"Late","N5-6A","Garden","2023",1.418,0.00875,80.25,0.655201624315537,0.1,NA,NA,NA,NA,162.057142857143
"PS",2023-06-12,"Early","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0.02,13,NA,1,20,192.465753424658
"PS",2023-06-20,"Mid","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0,NA,0,0,NA,192.465753424658
"PS",2023-06-29,"Mid","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0.12,21,NA,NA,28,192.465753424658
"PS",2023-07-10,"Mid","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0.01,NA,NA,NA,NA,192.465753424658
"PS",2023-07-17,"Late","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0.07,48,NA,1,33,192.465753424658
"PS",2023-07-28,"Late","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0.02,NA,1,NA,NA,192.465753424658
"PS",2023-08-03,"Late","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0.07,48,NA,NA,32,192.465753424658
"PS",2023-08-07,"Late","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0.02,NA,1,2,NA,192.465753424658
"PS",2023-08-15,"Late","PS-1B","Garden","2023",1.05375,0.005475,67,0.101033491176169,0.03,NA,NA,NA,NA,192.465753424658
"PS",2023-05-31,"Early","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.03,15,NA,NA,14,203.855421686747
"PS",2023-06-05,"Early","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.03,NA,NA,NA,NA,203.855421686747
"PS",2023-06-12,"Early","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.03,14,NA,NA,13,203.855421686747
"PS",2023-06-20,"Mid","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.15,NA,0,0,NA,203.855421686747
"PS",2023-06-29,"Mid","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.18,16,NA,NA,20,203.855421686747
"PS",2023-07-03,"Mid","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.2,NA,NA,NA,NA,203.855421686747
"PS",2023-07-10,"Mid","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.1,NA,NA,NA,NA,203.855421686747
"PS",2023-07-17,"Late","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.18,38,NA,NA,30,203.855421686747
"PS",2023-07-28,"Late","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.03,NA,NA,NA,NA,203.855421686747
"PS",2023-08-03,"Late","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.07,43,NA,1,40,203.855421686747
"PS",2023-08-07,"Late","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.03,NA,NA,NA,NA,203.855421686747
"PS",2023-08-15,"Late","PS-2F","Garden","2023",1.269,0.006225,61,0.124263718338453,0.02,NA,NA,NA,NA,203.855421686747
"PS",2023-05-31,"Early","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.02,8,NA,NA,8,188.181818181818
"PS",2023-06-05,"Early","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.18,NA,NA,NA,NA,188.181818181818
"PS",2023-06-12,"Early","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.15,11,NA,NA,8,188.181818181818
"PS",2023-06-20,"Mid","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.25,NA,0,0,NA,188.181818181818
"PS",2023-06-29,"Mid","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.3,15,NA,NA,15,188.181818181818
"PS",2023-07-03,"Mid","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.03,NA,NA,NA,NA,188.181818181818
"PS",2023-07-10,"Mid","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.05,NA,NA,NA,NA,188.181818181818
"PS",2023-07-17,"Late","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.12,28,NA,NA,15,188.181818181818
"PS",2023-08-03,"Late","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.03,30,NA,NA,20,188.181818181818
"PS",2023-08-07,"Late","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.01,NA,NA,NA,NA,188.181818181818
"PS",2023-08-15,"Late","PS-4D","Garden","2023",0.98325,0.005225,50.25,0.250136544887492,0.01,NA,NA,NA,NA,188.181818181818
"PS",2023-06-12,"Early","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.15,10,NA,NA,22,185.135135135135
"PS",2023-06-20,"Mid","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.35,NA,0,0,NA,185.135135135135
"PS",2023-06-29,"Mid","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.18,20,NA,NA,23,185.135135135135
"PS",2023-07-03,"Mid","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.01,NA,NA,NA,NA,185.135135135135
"PS",2023-07-10,"Mid","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.01,NA,3,NA,NA,185.135135135135
"PS",2023-07-17,"Late","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.05,47,NA,NA,26,185.135135135135
"PS",2023-07-28,"Late","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.05,NA,NA,NA,NA,185.135135135135
"PS",2023-08-03,"Late","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.07,52,NA,NA,26,185.135135135135
"PS",2023-08-07,"Late","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.03,NA,NA,NA,NA,185.135135135135
"PS",2023-08-15,"Late","PS-4E","Garden","2023",1.0275,0.00555,51.25,0.0958947914946248,0.03,NA,NA,NA,NA,185.135135135135
"PS",2023-05-31,"Early","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.03,14,1,NA,28,188.188405797101
"PS",2023-06-05,"Early","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.05,NA,3,NA,NA,188.188405797101
"PS",2023-06-12,"Early","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.1,17,NA,NA,31,188.188405797101
"PS",2023-06-20,"Mid","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.25,NA,0,0,NA,188.188405797101
"PS",2023-06-29,"Mid","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.12,28,NA,NA,40,188.188405797101
"PS",2023-07-03,"Mid","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.03,NA,3,4,NA,188.188405797101
"PS",2023-07-10,"Mid","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.01,NA,NA,2,NA,188.188405797101
"PS",2023-07-17,"Late","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.12,39,NA,NA,42,188.188405797101
"PS",2023-07-28,"Late","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.05,NA,NA,NA,NA,188.188405797101
"PS",2023-08-03,"Late","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.22,35,NA,NA,34,188.188405797101
"PS",2023-08-07,"Late","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.03,NA,NA,NA,NA,188.188405797101
"PS",2023-08-15,"Late","PS-5B","Garden","2023",0.64925,0.00345,73,0.0636806713200112,0.03,NA,NA,NA,NA,188.188405797101
"PS",2023-06-12,"Early","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.02,17,NA,NA,16,185.087719298246
"PS",2023-06-20,"Mid","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.07,NA,0,0,NA,185.087719298246
"PS",2023-06-29,"Mid","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.03,27,NA,NA,18,185.087719298246
"PS",2023-07-03,"Mid","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.01,NA,NA,NA,NA,185.087719298246
"PS",2023-07-17,"Late","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.08,44,NA,NA,30,185.087719298246
"PS",2023-07-28,"Late","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.06,NA,NA,NA,NA,185.087719298246
"PS",2023-08-03,"Late","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.12,43,NA,NA,31,185.087719298246
"PS",2023-08-07,"Late","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.1,NA,NA,NA,NA,185.087719298246
"PS",2023-08-15,"Late","PS-5E","Garden","2023",1.31875,0.007125,81.5,0.105891949446999,0.05,NA,NA,NA,NA,185.087719298246
"REF",2023-06-05,"Early","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.01,NA,NA,NA,NA,156.13475177305
"REF",2023-06-12,"Early","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.05,10,NA,NA,10,156.13475177305
"REF",2023-06-20,"Mid","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.25,NA,0,0,NA,156.13475177305
"REF",2023-06-29,"Mid","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.13,26,NA,NA,17,156.13475177305
"REF",2023-07-03,"Mid","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.01,NA,NA,NA,NA,156.13475177305
"REF",2023-07-10,"Mid","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.01,NA,NA,NA,NA,156.13475177305
"REF",2023-07-17,"Late","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.12,49,NA,NA,20,156.13475177305
"REF",2023-07-28,"Late","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.01,NA,NA,NA,NA,156.13475177305
"REF",2023-08-03,"Late","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.03,54,NA,NA,23,156.13475177305
"REF",2023-08-07,"Late","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.07,NA,NA,NA,NA,156.13475177305
"REF",2023-08-15,"Late","REF-1G","Garden","2023",1.10075,0.00705,73,0.350075959427363,0.02,NA,NA,NA,NA,156.13475177305
"REF",2023-05-31,"Early","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.02,10,NA,NA,19,182.767857142857
"REF",2023-06-05,"Early","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.02,NA,NA,NA,NA,182.767857142857
"REF",2023-06-20,"Mid","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.03,NA,0,0,NA,182.767857142857
"REF",2023-06-29,"Mid","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.03,34,NA,NA,26,182.767857142857
"REF",2023-07-03,"Mid","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.01,NA,NA,NA,NA,182.767857142857
"REF",2023-07-10,"Mid","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.01,NA,NA,NA,NA,182.767857142857
"REF",2023-07-17,"Late","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.03,59,NA,NA,28,182.767857142857
"REF",2023-07-28,"Late","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.02,NA,NA,NA,NA,182.767857142857
"REF",2023-08-03,"Late","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.18,53,NA,NA,28,182.767857142857
"REF",2023-08-07,"Late","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.05,NA,NA,NA,NA,182.767857142857
"REF",2023-08-15,"Late","REF-5A","Garden","2023",1.0235,0.0056,158,0.415236169027791,0.07,NA,NA,NA,NA,182.767857142857
"REF",2023-06-20,"Mid","REF-5B","Garden","2023",1.114,0.005675,145,0.868822925553012,0,NA,0,0,NA,196.299559471366
"REF",2023-07-10,"Mid","REF-5B","Garden","2023",1.114,0.005675,145,0.868822925553012,0.01,NA,NA,NA,NA,196.299559471366
"REF",2023-07-17,"Late","REF-5B","Garden","2023",1.114,0.005675,145,0.868822925553012,0.45,42,NA,NA,22,196.299559471366
"REF",2023-07-28,"Late","REF-5B","Garden","2023",1.114,0.005675,145,0.868822925553012,0.01,NA,NA,NA,NA,196.299559471366
"REF",2023-08-03,"Late","REF-5B","Garden","2023",1.114,0.005675,145,0.868822925553012,0.05,56,NA,NA,25,196.299559471366
"REF",2023-08-07,"Late","REF-5B","Garden","2023",1.114,0.005675,145,0.868822925553012,0.01,NA,NA,NA,NA,196.299559471366
"REF",2023-08-15,"Late","REF-5B","Garden","2023",1.114,0.005675,145,0.868822925553012,0.03,NA,NA,NA,NA,196.299559471366
"REF",2023-05-31,"Early","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.01,7,NA,NA,10,138.269896193772
"REF",2023-06-20,"Mid","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.03,NA,0,0,NA,138.269896193772
"REF",2023-06-29,"Mid","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.03,27,NA,NA,22,138.269896193772
"REF",2023-07-03,"Mid","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.02,NA,NA,NA,NA,138.269896193772
"REF",2023-07-10,"Mid","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.01,NA,NA,NA,NA,138.269896193772
"REF",2023-07-17,"Late","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.08,57,NA,NA,28,138.269896193772
"REF",2023-07-28,"Late","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.01,NA,NA,NA,NA,138.269896193772
"REF",2023-08-03,"Late","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.05,57,NA,NA,29,138.269896193772
"REF",2023-08-07,"Late","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.02,NA,NA,NA,NA,138.269896193772
"REF",2023-08-15,"Late","REF-5F","Garden","2023",0.999,0.007225,137.5,0.48994364733826,0.03,NA,NA,NA,NA,138.269896193772
"REF",2023-05-31,"Early","REF-6A","Garden","2023",1.15925,0.00845,83.75,0.276262401772805,0.03,7,NA,NA,9,137.189349112426
"REF",2023-06-05,"Early","REF-6A","Garden","2023",1.15925,0.00845,83.75,0.276262401772805,0.04,NA,NA,NA,NA,137.189349112426
"REF",2023-06-12,"Early","REF-6A","Garden","2023",1.15925,0.00845,83.75,0.276262401772805,0.06,10,NA,NA,19,137.189349112426
"REF",2023-06-20,"Mid","REF-6A","Garden","2023",1.15925,0.00845,83.75,0.276262401772805,0.1,NA,0,0,NA,137.189349112426
"REF",2023-06-29,"Mid","REF-6A","Garden","2023",1.15925,0.00845,83.75,0.276262401772805,0.05,22,NA,NA,13,137.189349112426
"REF",2023-07-03,"Mid","REF-6A","Garden","2023",1.15925,0.00845,83.75,0.276262401772805,0.01,NA,NA,NA,NA,137.189349112426
"REF",2023-07-17,"Late","REF-6A","Garden","2023",1.15925,0.00845,83.75,0.276262401772805,0.03,49,NA,1,19,137.189349112426
"REF",2023-07-28,"Late","REF-6A","Garden","2023",1.15925,0.00845,83.75,0.276262401772805,0.01,NA,NA,NA,NA,137.189349112426
