"","Pop","Year","image_date","NPP_g"
"579","COL",2017,2017-07-12,0.0178571428571429
"580","COL",2017,2017-07-20,0.00777
"581","COL",2018,2018-05-01,0.0490571428571429
"582","COL",2018,2018-05-09,0.0279333333333333
"583","COL",2018,2018-05-17,0.0212333333333333
"584","COL",2018,2018-05-25,0.0227142857142857
"585","COL",2018,2018-06-02,0.0327647058823529
"586","COL",2018,2018-06-10,0.0308533333333333
"587","COL",2018,2018-06-18,0.0246454545454545
"588","COL",2018,2018-06-26,0.0218571428571429
"589","COL",2018,2018-07-04,0.0220571428571429
"590","COL",2018,2018-07-12,0.0136571428571429
"591","COL",2018,2018-07-20,0.0203117647058824
"592","COL",2018,2018-07-28,0.0143625
"593","COL",2019,2019-05-01,0.04249375
"594","COL",2019,2019-05-09,0.03392
"595","COL",2019,2019-05-25,0.0347176470588235
"596","COL",2019,2019-06-02,0.0227894736842105
"597","COL",2019,2019-06-10,0.0446157894736842
"598","COL",2019,2019-06-26,0.0228714285714286
"599","COL",2019,2019-07-04,0.0260928571428571
"600","COL",2019,2019-07-20,0.0267
"601","COL",2019,2019-07-28,0.0116545454545455
"602","COL",2020,2020-05-08,0.03998
"603","COL",2020,2020-05-16,0.0376272727272727
"604","COL",2020,2020-05-24,0.0356111111111111
"605","COL",2020,2020-06-01,0.0390666666666667
"606","COL",2020,2020-06-09,0.04644
"607","COL",2020,2020-07-03,0.0197
"608","COL",2020,2020-07-11,0.0114166666666667
"609","COL",2020,2020-07-19,0.00836363636363636
"610","COL",2020,2020-07-27,0.0166888888888889
"611","COL",2021,2021-05-01,0.04335
"612","COL",2021,2021-05-09,0.0469888888888889
"613","COL",2021,2021-05-17,0.0465894736842105
"614","COL",2021,2021-05-25,0.041825
"615","COL",2021,2021-06-10,0.0405176470588235
"616","COL",2021,2021-06-18,0.0335625
"617","COL",2021,2021-06-26,0.0303555555555556
"618","COL",2021,2021-07-04,0.0212153846153846
"619","COL",2021,2021-07-20,0.0209545454545455
"620","COL",2021,2021-07-28,0.018325
"621","COL",2022,2022-05-09,0.04983125
"622","COL",2022,2022-05-17,0.0336928571428571
"623","COL",2022,2022-05-25,0.0348333333333333
"624","COL",2022,2022-06-02,0.03235
"625","COL",2022,2022-06-10,0.0140454545454545
"626","COL",2022,2022-06-18,0.0180666666666667
"627","COL",2022,2022-06-26,0.0202
"628","COL",2022,2022-07-12,0.0222470588235294
"629","COL",2022,2022-07-20,0.0205
"630","COL",2022,2022-07-28,0.0177411764705882
"631","COL",2023,2023-05-09,0.0383
"632","COL",2023,2023-05-17,0.042475
"633","COL",2023,2023-05-25,0.0566315789473684
"634","COL",2023,2023-06-02,0.0475705882352941
"635","COL",2023,2023-06-10,0.023325
"636","COL",2023,2023-06-18,0.0275625
"637","COL",2023,2023-06-26,0.0289875
"638","COL",2023,2023-07-04,0.0254222222222222
"639","COL",2023,2023-07-12,0.0250105263157895
"640","COL",2023,2023-07-20,0.0259684210526316
"641","COL",2023,2023-07-28,0.0223894736842105
"642","COL",2024,2024-05-08,0.014725
"643","COL",2024,2024-05-16,0.035175
"644","COL",2024,2024-05-24,0.0415
"645","COL",2024,2024-06-09,0.0307785714285714
"646","COL",2024,2024-06-17,0.0216947368421053
"647","COL",2024,2024-06-25,0.0163421052631579
"648","COL",2024,2024-07-03,0.0083
"649","COL",2024,2024-07-11,0.00286111111111111
"650","COL",2024,2024-07-27,0.0169461538461538
"651","COL",2025,2025-05-01,0.02325
"652","COL",2025,2025-05-09,0.0122
"653","COL",2025,2025-05-17,0.0409055555555556
"654","COL",2025,2025-06-02,0.0314111111111111
"655","COL",2025,2025-06-18,0.0192611111111111
"656","COL",2025,2025-07-04,0.0180666666666667
"657","COL",2025,2025-07-12,0.01949375
"658","COL",2025,2025-07-20,0.0173125
"659","COL",2025,2025-07-28,0.01976
"660","COO",2013,2013-05-01,0.02583
"661","COO",2013,2013-05-09,0.045575
"662","COO",2013,2013-05-17,0.03955
"663","COO",2013,2013-05-25,0.04538
"664","COO",2013,2013-06-02,0.02561
"665","COO",2013,2013-06-10,0.0201083333333333
"666","COO",2013,2013-06-18,0.0184
"667","COO",2013,2013-06-26,0.0170333333333333
"668","COO",2013,2013-07-04,0.0163
"669","COO",2013,2013-07-12,0.0242666666666667
"670","COO",2013,2013-07-20,0.03145
"671","COO",2013,2013-07-28,0.03021
"672","COO",2014,2014-05-01,0.05301
"673","COO",2014,2014-05-17,0.0483636363636364
"674","COO",2014,2014-05-25,0.0256363636363636
"675","COO",2014,2014-06-02,0.03145
"676","COO",2014,2014-06-10,0.0325333333333333
"677","COO",2014,2014-06-18,0.0241375
"678","COO",2014,2014-06-26,0.022975
"679","COO",2014,2014-07-04,0.0239
"680","COO",2014,2014-07-12,0.02371
"681","COO",2014,2014-07-20,0.0250333333333333
"682","COO",2014,2014-07-28,0.024
"683","COO",2015,2015-05-01,0.0557444444444444
"684","COO",2015,2015-05-09,0.0304727272727273
"685","COO",2015,2015-05-17,0.0473272727272727
"686","COO",2015,2015-05-25,0.0225333333333333
"687","COO",2015,2015-06-10,0.00993636363636364
"688","COO",2015,2015-06-18,0.000675
"689","COO",2015,2015-06-26,0.0146
"690","COO",2015,2015-07-04,0.00926
"691","COO",2015,2015-07-12,-0.00293333333333333
"692","COO",2015,2015-07-20,0.0018375
"693","COO",2015,2015-07-28,-0.00358
"694","COO",2016,2016-05-08,0.0448111111111111
"695","COO",2016,2016-05-16,0.0383454545454545
"696","COO",2016,2016-05-24,0.0240833333333333
"697","COO",2016,2016-06-01,0.0147272727272727
"698","COO",2016,2016-06-09,0.01601
"699","COO",2016,2016-06-17,0.0212818181818182
"700","COO",2016,2016-06-25,0.00551
"701","COO",2016,2016-07-11,0.0081875
"702","COO",2016,2016-07-19,0.0027
"703","COO",2016,2016-07-27,0.00892
"704","COO",2017,2017-05-01,0.04125
"705","COO",2017,2017-05-09,0.0254166666666667
"706","COO",2017,2017-05-17,0.0205
"707","COO",2017,2017-05-25,0.03759
"708","COO",2017,2017-06-02,0.0276833333333333
"709","COO",2017,2017-06-10,0.03105
"710","COO",2017,2017-06-26,0.0261375
"711","COO",2017,2017-07-04,0.0264454545454545
"712","COO",2017,2017-07-12,0.0247916666666667
"713","COO",2017,2017-07-20,0.02364
"714","COO",2018,2018-05-01,0.05031
"715","COO",2018,2018-05-09,0.0254777777777778
"716","COO",2018,2018-05-25,0.0245666666666667
"717","COO",2018,2018-06-02,0.03589
"718","COO",2018,2018-06-10,0.02868
"719","COO",2018,2018-06-18,0.02314
"720","COO",2018,2018-06-26,0.02697
"721","COO",2018,2018-07-04,0.0199222222222222
"722","COO",2018,2018-07-12,0.01804
"723","COO",2018,2018-07-20,0.01806
"724","COO",2018,2018-07-28,0.0135416666666667
"725","COO",2019,2019-05-01,0.0439454545454545
"726","COO",2019,2019-05-09,0.04305
"727","COO",2019,2019-05-25,0.0293333333333333
"728","COO",2019,2019-06-02,0.01855
"729","COO",2019,2019-06-10,0.0432375
"730","COO",2019,2019-06-26,0.0196
"731","COO",2019,2019-07-04,0.01925
"732","COO",2019,2019-07-12,0.016725
"733","COO",2019,2019-07-20,0.0279714285714286
"734","COO",2019,2019-07-28,0.0115857142857143
"735","COO",2020,2020-05-08,0.05483
"736","COO",2020,2020-05-16,0.0387714285714286
"737","COO",2020,2020-05-24,0.0332583333333333
"738","COO",2020,2020-06-01,0.0245333333333333
"739","COO",2020,2020-06-09,0.0481666666666667
"740","COO",2020,2020-06-25,0.0210142857142857
"741","COO",2020,2020-07-03,0.0200583333333333
"742","COO",2020,2020-07-11,0.00654
"743","COO",2020,2020-07-19,0.0101888888888889
"744","COO",2020,2020-07-27,0.0146
"745","COO",2021,2021-05-01,0.04625
"746","COO",2021,2021-05-09,0.0436416666666667
"747","COO",2021,2021-05-17,0.0506857142857143
"748","COO",2021,2021-05-25,0.0428333333333333
"749","COO",2021,2021-06-02,0.0175333333333333
"750","COO",2021,2021-06-10,0.03077
"751","COO",2021,2021-06-18,0.0236222222222222
"752","COO",2021,2021-06-26,0.0405
"753","COO",2021,2021-07-04,0.0318
"754","COO",2021,2021-07-20,0.019975
"755","COO",2021,2021-07-28,0.0179333333333333
"756","COO",2022,2022-05-01,0.0346625
"757","COO",2022,2022-05-09,0.03671
"758","COO",2022,2022-05-17,0.0190545454545455
"759","COO",2022,2022-05-25,0.0297125
"760","COO",2022,2022-06-02,0.0243916666666667
"761","COO",2022,2022-06-10,0.0101285714285714
"762","COO",2022,2022-06-18,0.00321
"763","COO",2022,2022-06-26,0.011475
"764","COO",2022,2022-07-04,0.0093
"765","COO",2022,2022-07-12,0.0171
"766","COO",2022,2022-07-20,0.0138
"767","COO",2022,2022-07-28,0.00671818181818182
"768","COO",2023,2023-05-09,0.04132
"769","COO",2023,2023-05-25,0.0578363636363636
"770","COO",2023,2023-06-02,0.04357
"771","COO",2023,2023-06-10,0.0216727272727273
"772","COO",2023,2023-06-18,0.0366
"773","COO",2023,2023-06-26,0.0243909090909091
"774","COO",2023,2023-07-04,0.03025
"775","COO",2023,2023-07-12,0.01775
"776","COO",2023,2023-07-20,0.0179571428571429
"777","COO",2023,2023-07-28,0.0165428571428571
"778","COO",2024,2024-05-08,0.01475
"779","COO",2024,2024-05-16,0.0325888888888889
"780","COO",2024,2024-05-24,0.0365
"781","COO",2024,2024-06-09,0.0123363636363636
"782","COO",2024,2024-06-17,0.0115666666666667
"783","COO",2024,2024-06-25,0.00898571428571429
"784","COO",2024,2024-07-03,0.01275
"785","COO",2024,2024-07-11,0.0042
"786","COO",2024,2024-07-19,0.0171
"787","COO",2024,2024-07-27,0.0163555555555556
"788","COO",2025,2025-05-01,0.03484
"789","COO",2025,2025-05-09,0.02616
"790","COO",2025,2025-05-17,0.0316125
"791","COO",2025,2025-05-25,0.03385
"792","COO",2025,2025-06-02,0.02995
"793","COO",2025,2025-06-10,0.0258857142857143
"794","COO",2025,2025-06-18,0.0220272727272727
"795","COO",2025,2025-07-04,0.00671111111111111
"796","COO",2025,2025-07-12,0.0165
"797","COO",2025,2025-07-20,0.0171666666666667
"798","COO",2025,2025-07-28,0.00957777777777778
"799","DUDU",2013,2013-05-01,0.0447666666666667
"800","DUDU",2013,2013-05-09,0.0368181818181818
"801","DUDU",2013,2013-05-17,0.0271222222222222
"802","DUDU",2013,2013-05-25,0.0316333333333333
"803","DUDU",2013,2013-06-10,0.0260916666666667
"804","DUDU",2013,2013-06-18,0.02925
"805","DUDU",2013,2013-07-04,0.0329666666666667
"806","DUDU",2013,2013-07-12,0.0228333333333333
"807","DUDU",2013,2013-07-28,0.021125
"808","DUDU",2014,2014-05-01,0.0335466666666667
"809","DUDU",2014,2014-05-17,0.0300538461538462
"810","DUDU",2014,2014-05-25,0.01555
"811","DUDU",2014,2014-06-02,0.0216538461538462
"812","DUDU",2014,2014-06-10,0.0192785714285714
"813","DUDU",2014,2014-06-26,0.003025
"814","DUDU",2014,2014-07-04,0.00853333333333333
"815","DUDU",2014,2014-07-20,0.0138727272727273
"816","DUDU",2014,2014-07-28,0.01738
"817","DUDU",2015,2015-05-01,0.0427733333333333
"818","DUDU",2015,2015-05-09,0.02108
"819","DUDU",2015,2015-05-17,0.0203666666666667
"820","DUDU",2015,2015-05-25,0.016775
"821","DUDU",2015,2015-06-10,0.00327857142857143
"822","DUDU",2015,2015-06-18,-3e-04
"823","DUDU",2015,2015-06-26,0.0102166666666667
"824","DUDU",2015,2015-07-04,0.00627272727272727
"825","DUDU",2015,2015-07-12,0.008625
"826","DUDU",2015,2015-07-20,0.0167375
"827","DUDU",2015,2015-07-28,0.0223
"828","DUDU",2016,2016-05-08,0.022775
"829","DUDU",2016,2016-05-16,0.0212875
"830","DUDU",2016,2016-05-24,0.0159
"831","DUDU",2016,2016-06-01,0.0101615384615385
"832","DUDU",2016,2016-06-09,0.01082
"833","DUDU",2016,2016-06-17,0.0186733333333333
"834","DUDU",2016,2016-06-25,0.01026
"835","DUDU",2016,2016-07-11,0.00025
"836","DUDU",2016,2016-07-19,0.000592857142857143
"837","DUDU",2016,2016-07-27,0.001625
"838","DUDU",2017,2017-05-01,0.0279133333333333
"839","DUDU",2017,2017-05-09,0.0162733333333333
"840","DUDU",2017,2017-05-17,0.0111833333333333
"841","DUDU",2017,2017-05-25,0.0157166666666667
"842","DUDU",2017,2017-06-02,0.01694
"843","DUDU",2017,2017-06-10,0.0165
"844","DUDU",2017,2017-06-18,0.01828
"845","DUDU",2017,2017-06-26,0.0194
"846","DUDU",2017,2017-07-04,0.0113083333333333
"847","DUDU",2018,2018-05-01,0.0318466666666667
"848","DUDU",2018,2018-05-09,0.0107666666666667
"849","DUDU",2018,2018-05-25,0.0220384615384615
"850","DUDU",2018,2018-06-10,0.0271166666666667
"851","DUDU",2018,2018-06-18,0.0235666666666667
"852","DUDU",2018,2018-06-26,0.0197
"853","DUDU",2018,2018-07-04,0.02215
"854","DUDU",2018,2018-07-20,0.02258
"855","DUDU",2018,2018-07-28,0.01685
"856","DUDU",2019,2019-05-01,0.02366
"857","DUDU",2019,2019-05-09,0.0249076923076923
"858","DUDU",2019,2019-05-25,0.0019
"859","DUDU",2019,2019-06-02,0.0068
"860","DUDU",2019,2019-06-10,0.0159
"861","DUDU",2019,2019-06-18,0.0139133333333333
"862","DUDU",2019,2019-06-26,0.0101
"863","DUDU",2019,2019-07-04,0.0141
"864","DUDU",2019,2019-07-12,0.00651428571428571
"865","DUDU",2019,2019-07-20,0.01265
"866","DUDU",2019,2019-07-28,0.02424
"867","DUDU",2020,2020-05-08,0.0385933333333333
"868","DUDU",2020,2020-05-16,0.0217
"869","DUDU",2020,2020-06-09,0.0339777777777778
"870","DUDU",2020,2020-07-11,0.0163857142857143
"871","DUDU",2020,2020-07-19,0.012
"872","DUDU",2020,2020-07-27,0.017
"873","DUDU",2021,2021-05-01,0.0292533333333333
"874","DUDU",2021,2021-05-09,0.0288714285714286
"875","DUDU",2021,2021-05-17,0.029725
"876","DUDU",2021,2021-05-25,0.0170066666666667
"877","DUDU",2021,2021-06-02,0.0134666666666667
"878","DUDU",2021,2021-06-10,0.0111333333333333
"879","DUDU",2021,2021-06-26,0.0182071428571429
"880","DUDU",2021,2021-07-04,0.015
"881","DUDU",2021,2021-07-20,0.024075
"882","DUDU",2021,2021-07-28,0.0172666666666667
"883","DUDU",2022,2022-05-01,0.0277
"884","DUDU",2022,2022-05-09,0.0362153846153846
"885","DUDU",2022,2022-05-17,0.01782
"886","DUDU",2022,2022-05-25,0.0239533333333333
"887","DUDU",2022,2022-06-02,0.0202333333333333
"888","DUDU",2022,2022-06-10,0.0229
"889","DUDU",2022,2022-06-18,0.01373
"890","DUDU",2022,2022-06-26,0.0189
"891","DUDU",2022,2022-07-12,0.021025
"892","DUDU",2022,2022-07-20,0.0215625
"893","DUDU",2022,2022-07-28,0.0152666666666667
"894","DUDU",2023,2023-05-09,0.0284555555555556
"895","DUDU",2023,2023-05-17,0.01595
"896","DUDU",2023,2023-05-25,0.0346933333333333
"897","DUDU",2023,2023-06-02,0.02995
"898","DUDU",2023,2023-06-10,0.026225
"899","DUDU",2023,2023-06-18,0.0289857142857143
"900","DUDU",2023,2023-06-26,0.0276928571428571
"901","DUDU",2023,2023-07-12,0.016875
"902","DUDU",2023,2023-07-20,0.019225
"903","DUDU",2023,2023-07-28,0.029275
"904","DUDU",2024,2024-05-08,0.0254133333333333
"905","DUDU",2024,2024-05-16,0.0288714285714286
"906","DUDU",2024,2024-05-24,0.0143333333333333
"907","DUDU",2024,2024-06-09,0.00995714285714286
"908","DUDU",2024,2024-06-17,0.0203625
"909","DUDU",2024,2024-07-03,0.01365
"910","DUDU",2024,2024-07-11,0.0106133333333333
"911","DUDU",2024,2024-07-27,0.0166466666666667
"912","DUDU",2025,2025-05-01,0.0244714285714286
"913","DUDU",2025,2025-05-09,0.0222733333333333
"914","DUDU",2025,2025-05-17,0.0151642857142857
"915","DUDU",2025,2025-05-25,0.01908
"916","DUDU",2025,2025-06-02,0.017475
"917","DUDU",2025,2025-06-10,0.0128888888888889
"918","DUDU",2025,2025-06-18,0.0106
"919","DUDU",2025,2025-07-04,0.0175555555555556
"920","DUDU",2025,2025-07-12,0.0191818181818182
"921","DUDU",2025,2025-07-20,0.0163916666666667
"922","DUDU",2025,2025-07-28,0.0145866666666667
"923","ECO",2013,2013-05-01,0.0478642857142857
"924","ECO",2013,2013-05-09,0.0586166666666667
"925","ECO",2013,2013-05-17,0.04241
"926","ECO",2013,2013-05-25,0.03056
"927","ECO",2013,2013-06-02,0.0331866666666667
"928","ECO",2013,2013-06-10,0.03345
"929","ECO",2013,2013-06-18,0.0364428571428571
"930","ECO",2013,2013-06-26,0.0166769230769231
"931","ECO",2013,2013-07-04,0.0334
"932","ECO",2013,2013-07-12,0.0247
"933","ECO",2013,2013-07-20,0.01695
"934","ECO",2013,2013-07-28,0.0304571428571429
"935","ECO",2014,2014-05-01,0.0501333333333333
"936","ECO",2014,2014-05-17,0.05167
"937","ECO",2014,2014-05-25,0.0289181818181818
"938","ECO",2014,2014-06-02,0.0378777777777778
"939","ECO",2014,2014-06-10,0.0275
"940","ECO",2014,2014-06-18,0.01785
"941","ECO",2014,2014-06-26,0.0158777777777778
"942","ECO",2014,2014-07-04,0.02699
"943","ECO",2014,2014-07-12,0.0225066666666667
"944","ECO",2014,2014-07-20,0.0304923076923077
"945","ECO",2014,2014-07-28,0.0255909090909091
"946","ECO",2015,2015-05-01,0.05331
"947","ECO",2015,2015-05-09,0.0380166666666667
"948","ECO",2015,2015-05-17,0.0405272727272727
"949","ECO",2015,2015-05-25,0.027925
"950","ECO",2015,2015-06-10,0.0201444444444444
"951","ECO",2015,2015-06-18,0.0172555555555556
"952","ECO",2015,2015-06-26,0.0179111111111111
"953","ECO",2015,2015-07-04,0.0192444444444444
"954","ECO",2015,2015-07-12,0.0117
"955","ECO",2015,2015-07-20,0.0185666666666667
"956","ECO",2015,2015-07-28,0.02638
"957","ECO",2016,2016-05-08,0.04332
"958","ECO",2016,2016-05-16,0.04015
"959","ECO",2016,2016-05-24,0.0387
"960","ECO",2016,2016-06-01,0.02394
"961","ECO",2016,2016-06-09,0.0282714285714286
"962","ECO",2016,2016-06-17,0.035325
"963","ECO",2016,2016-06-25,0.0270818181818182
"964","ECO",2016,2016-07-11,0.02265
"965","ECO",2016,2016-07-19,0.0225
"966","ECO",2016,2016-07-27,0.0210636363636364
"967","ECO",2017,2017-05-01,0.0379923076923077
"968","ECO",2017,2017-05-09,0.0431636363636364
"969","ECO",2017,2017-05-17,0.0206125
"970","ECO",2017,2017-05-25,0.0347529411764706
"971","ECO",2017,2017-06-02,0.0259333333333333
"972","ECO",2017,2017-06-10,0.02591
"973","ECO",2017,2017-06-18,0.028725
"974","ECO",2017,2017-06-26,0.027025
"975","ECO",2017,2017-07-04,0.0226222222222222
"976","ECO",2017,2017-07-12,0.0208461538461538
"977","ECO",2018,2018-05-01,0.0415333333333333
"978","ECO",2018,2018-05-09,0.02655
"979","ECO",2018,2018-05-17,0.0367444444444444
"980","ECO",2018,2018-05-25,0.0259
"981","ECO",2018,2018-06-02,0.0277555555555556
"982","ECO",2018,2018-06-10,0.02265
"983","ECO",2018,2018-06-18,0.02915
"984","ECO",2018,2018-06-26,0.0344363636363636
"985","ECO",2018,2018-07-04,0.0284666666666667
"986","ECO",2018,2018-07-12,0.0187363636363636
"987","ECO",2018,2018-07-20,0.0372230769230769
"988","ECO",2019,2019-05-01,0.0367
"989","ECO",2019,2019-05-09,0.0358125
"990","ECO",2019,2019-05-25,0.0277222222222222
"991","ECO",2019,2019-06-02,0.0179625
"992","ECO",2019,2019-06-10,0.02725625
"993","ECO",2019,2019-06-18,0.0234230769230769
"994","ECO",2019,2019-06-26,0.01587
"995","ECO",2019,2019-07-04,0.0265
"996","ECO",2019,2019-07-12,0.01548
"997","ECO",2019,2019-07-20,0.0259111111111111
"998","ECO",2019,2019-07-28,0.0212444444444444
"999","ECO",2020,2020-05-08,0.0501333333333333
"1000","ECO",2020,2020-05-16,0.0359
"1001","ECO",2020,2020-05-24,0.0267666666666667
"1002","ECO",2020,2020-06-01,0.02404
"1003","ECO",2020,2020-06-09,0.0499444444444444
"1004","ECO",2020,2020-06-25,0.0208133333333333
"1005","ECO",2020,2020-07-03,0.0270833333333333
"1006","ECO",2020,2020-07-11,0.02509
"1007","ECO",2020,2020-07-19,0.0262
"1008","ECO",2020,2020-07-27,0.0258888888888889
"1009","ECO",2021,2021-05-01,0.04911
"1010","ECO",2021,2021-05-09,0.0481777777777778
"1011","ECO",2021,2021-05-17,0.0480444444444444
"1012","ECO",2021,2021-05-25,0.0469666666666667
"1013","ECO",2021,2021-06-02,0.0259681818181818
"1014","ECO",2021,2021-06-10,0.0227111111111111
"1015","ECO",2021,2021-06-18,0.0169
"1016","ECO",2021,2021-06-26,0.0272857142857143
"1017","ECO",2021,2021-07-04,0.0173
"1018","ECO",2021,2021-07-20,0.0272
"1019","ECO",2021,2021-07-28,0.0163285714285714
"1020","ECO",2022,2022-05-01,0.04509
"1021","ECO",2022,2022-05-09,0.0532375
"1022","ECO",2022,2022-05-17,0.0266875
"1023","ECO",2022,2022-05-25,0.0330666666666667
"1024","ECO",2022,2022-06-02,0.03215
"1025","ECO",2022,2022-06-10,0.0292428571428571
"1026","ECO",2022,2022-06-18,0.0171375
"1027","ECO",2022,2022-06-26,0.031275
"1028","ECO",2022,2022-07-04,0.020775
"1029","ECO",2022,2022-07-12,0.02506
"1030","ECO",2022,2022-07-20,0.0321666666666667
"1031","ECO",2022,2022-07-28,0.0296933333333333
"1032","ECO",2023,2023-05-09,0.0354714285714286
"1033","ECO",2023,2023-05-17,0.0334105263157895
"1034","ECO",2023,2023-05-25,0.0487555555555556
"1035","ECO",2023,2023-06-02,0.0395333333333333
"1036","ECO",2023,2023-06-10,0.0299666666666667
"1037","ECO",2023,2023-06-18,0.0417555555555556
"1038","ECO",2023,2023-06-26,0.0362571428571429
"1039","ECO",2023,2023-07-04,0.0308130434782609
"1040","ECO",2023,2023-07-12,0.0300571428571429
"1041","ECO",2023,2023-07-20,0.0208714285714286
"1042","ECO",2023,2023-07-28,0.0301428571428571
"1043","ECO",2024,2024-05-16,0.0448571428571429
"1044","ECO",2024,2024-05-24,0.0338888888888889
"1045","ECO",2024,2024-06-09,0.023775
"1046","ECO",2024,2024-06-17,0.02987
"1047","ECO",2024,2024-06-25,0.02873
"1048","ECO",2024,2024-07-03,0.01964
"1049","ECO",2024,2024-07-11,0.0204166666666667
"1050","ECO",2024,2024-07-19,0.020225
"1051","ECO",2024,2024-07-27,0.0184714285714286
"1052","ECO",2025,2025-05-01,0.0482086956521739
"1053","ECO",2025,2025-05-09,0.0489173913043478
"1054","ECO",2025,2025-05-17,0.0365444444444444
"1055","ECO",2025,2025-05-25,0.0358888888888889
"1056","ECO",2025,2025-06-02,0.025025
"1057","ECO",2025,2025-06-10,0.0256333333333333
"1058","ECO",2025,2025-06-18,0.0190666666666667
"1059","ECO",2025,2025-07-04,0.0220428571428571
"1060","ECO",2025,2025-07-12,0.0323913043478261
"1061","ECO",2025,2025-07-20,0.0296444444444444
"1062","ECO",2025,2025-07-28,0.0298
"1063","FLAT",2013,2013-05-01,0.0366590909090909
"1064","FLAT",2013,2013-05-09,0.0532764705882353
"1065","FLAT",2013,2013-05-17,0.0396863636363636
"1066","FLAT",2013,2013-05-25,0.0418333333333333
"1067","FLAT",2013,2013-06-02,0.02045625
"1068","FLAT",2013,2013-06-10,0.0222714285714286
